5,24,18,396
5,24,19,211
5,24,20,50
5,24,21,2
5,24,22,0
5,24,23,0
5,25,4,0
5,25,5,0
5,25,6,2
5,25,7,23
5,25,8,157
5,25,9,412
5,25,10,325
5,25,11,730
5,25,12,368
5,25,13,589
5,25,14,965
5,25,15,857
5,25,16,738
5,25,17,584
5,25,18,397
5,25,19,210
5,25,20,55
5,25,21,3
5,25,22,0
5,25,23,0
5,26,4,0
5,26,5,0
5,26,6,3
5,26,7,24
5,26,8,146
5,26,9,395
5,26,10,301
5,26,11,666
5,26,12,725
5,26,13,896
5,26,14,889
5,26,15,832
5,26,16,737
5,26,17,596
5,26,18,414
5,26,19,223
5,26,20,55
5,26,21,3
5,26,22,0
5,26,23,0
5,27,4,0
5,27,5,0
5,27,6,4
5,27,7,32
5,27,8,147
5,27,9,381
5,27,10,314
5,27,11,533
5,27,12,495
5,27,13,360
5,27,14,802
5,27,15,555
5,27,16,162
5,27,17,156
5,27,18,85
5,27,19,35
5,27,20,35
5,27,21,1
5,27,22,0
5,27,23,0
5,31,4,0
5,31,5,0
5,31,6,3
5,31,7,43
5,31,8,152
5,31,9,407
5,31,10,366
5,31,11,758
5,31,12,675
5,31,13,548
5,31,14,700
5,31,15,551
5,31,16,762
5,31,17,592
5,31,18,267
5,31,19,131
5,31,20,31
5,31,21,0
5,31,22,0
5,31,23,0
6,1,4,0
6,1,5,0
6,1,6,3
6,1,7,3
6,1,8,65
6,1,9,198
6,1,10,173
6,1,11,408
6,1,12,400
6,1,13,295
6,1,14,453
6,1,15,363
6,1,16,245
6,1,17,261
6,1,18,207
6,1,19,85
6,1,20,46
6,1,21,5
6,1,22,0
6,1,23,0
6,2,4,0
6,2,5,0
6,2,6,4
6,2,7,53
6,2,8,194
6,2,9,404
6,2,10,372
6,2,11,490
6,2,12,497
6,2,13,528
6,2,14,643
6,2,15,584
6,2,16,237
6,2,17,194
6,2,18,106
6,2,19,42
6,2,20,20
6,2,21,4
6,2,22,0
6,2,23,0
6,3,4,0
6,3,5,0
6,3,6,8
6,3,7,41
6,3,8,156
6,3,9,391
6,3,10,387
6,3,11,587
6,3,12,814
6,3,13,653
6,3,14,777
6,3,15,218
6,3,16,83
6,3,17,184
6,3,18,185
6,3,19,76
6,3,20,18
6,3,21,3
6,3,22,0
6,3,23,0
6,6,4,0
6,6,5,0
6,6,6,1
6,6,7,10
6,6,8,58
6,6,9,147
6,6,10,373
6,6,11,634
6,6,12,579
6,6,13,381
6,6,14,902
6,6,15,655
6,6,16,287
6,6,17,513
6,6,18,385
6,6,19,178
6,6,20,79
6,6,21,8
6,6,22,0
6,6,23,0
6,7,4,0
6,7,5,0
6,7,6,0
6,7,7,7
6,7,8,16
6,7,9,58
6,7,10,74
6,7,11,61
6,7,12,142
6,7,13,389
6,7,14,879
6,7,15,174
6,7,16,220
6,7,17,276
6,7,18,154
6,7,19,139
6,7,20,36
6,7,21,2
6,7,22,0
6,7,23,0
6,8,4,0
6,8,5,0
6,8,6,2
6,8,7,42
6,8,8,84
6,8,9,131
6,8,10,194
6,8,11,213
6,8,12,420
6,8,13,304
6,8,14,253
6,8,15,752
6,8,16,290
6,8,17,379
6,8,18,430
6,8,19,282
6,8,20,58
6,8,21,2
6,8,22,0
6,8,23,0
6,9,4,0
6,9,5,0
6,9,6,2
6,9,7,33
6,9,8,77
6,9,9,384
6,9,10,386
6,9,11,523
6,9,12,947
6,9,13,806
6,9,14,1000
6,9,15,957
6,9,16,542
6,9,17,624
6,9,18,118
6,9,19,155
6,9,20,68
6,9,21,4
6,9,22,0
6,9,23,0
6,10,4,0
6,10,5,0
6,10,6,3
6,10,7,29
6,10,8,185
6,10,9,123
6,10,10,140
6,10,11,375
6,10,12,756
6,10,13,974
6,10,14,978
6,10,15,888
6,10,16,630
6,10,17,407
6,10,18,291
6,10,19,142
6,10,20,79
6,10,21,8
6,10,22,0
6,10,23,0
